freq (Hz),ISL (dB)
13138.6,10.9636
13139.3,10.7813
13140,9.98675
13140.6,11.8653
13141.3,11.7367
13142,11.3681
13142.7,9.87885
13143.3,10.7881
13144,11.0309
13144.7,10.6251
13145.3,11.0167
13146,12.0275
13146.7,11.2997
13147.4,11.1496
13148,11.514
13148.7,12.1508
13149.4,11.5896
13150.1,11.0501
13150.7,11.911
13151.4,11.347
13152.1,11.6303
13152.7,11.6526
13153.4,12.0815
13154.1,11.2699
13154.8,12.4363
13155.4,11.9796
13156.1,11.7621
13156.8,11.9262
13157.5,12.0197
13158.1,12.0423
13158.8,11.079
13159.5,10.9776
13160.2,12.1429
13160.8,11.7537
13161.5,11.1721
13162.2,10.8539
13162.8,11.6847
13163.5,12.0043
13164.2,11.5593
13164.9,10.5966
13165.5,11.128
13166.2,11.4145
13166.9,11.0794
13167.6,11.335
13168.2,11.2826
13168.9,11.2421
13169.6,11.3994
13170.2,11.1699
13170.9,11.5548
13171.6,11.2671
13172.3,11.5595
13172.9,11.5332
13173.6,11.9958
13174.3,11.0194
13175,10.7969
13175.6,12.2221
13176.3,12.0808
13177,11.0494
13177.6,11.3107
13178.3,11.6393
13179,11.4284
13179.7,11.4487
13180.3,11.3685
13181,10.6591
13181.7,10.9818
13182.4,11.1922
13183,10.9177
13183.7,11.2003
13184.4,11.1671
13185,11.5689
13185.7,12.1211
13186.4,11.327
13187.1,11.3795
13187.7,11.0207
13188.4,11.9397
13189.1,12.3742
13189.8,11.862
13190.4,12.0174
13191.1,10.9407
13191.8,10.4627
13192.5,11.1762
13193.1,12.5699
13193.8,12.6477
13194.5,11.6405
13195.1,11.6074
13195.8,10.9954
13196.5,11.9678
13197.2,12.3831
13197.8,11.7222
13198.5,11.377
13199.2,11.1379
13199.9,11.8928
13200.5,11.9816
13201.2,11.2803
13201.9,11.3781
13202.5,11.2258
13203.2,11.0151
13203.9,11.3477
13204.6,11.0813
13205.2,11.8956
13205.9,11.3767
13206.6,11.6334
13207.3,11.6613
13207.9,11.7587
13208.6,11.7279
13209.3,11.2951
13209.9,10.7919
13210.6,11.0095
13211.3,11.8003
13212,11.4246
13212.6,12.0256
13213.3,12.2137
13214,11.0225
13214.7,11.4768
13215.3,12.0311
13216,11.1425
13216.7,11.3146
13217.3,11.2851
13218,11.409
13218.7,11.5135
13219.4,10.8117
13220,10.382
13220.7,10.9805
13221.4,10.5632
13222.1,10.2894
13222.7,10.8662
13223.4,10.7984
13224.1,9.77414
13224.8,10.6265
13225.4,10.4678
13226.1,11.7969
13226.8,11.2063
13227.4,11.3872
13228.1,10.7566
13228.8,9.79015
13229.5,11.5943
13230.1,11.3258
13230.8,10.3206
13231.5,10.7228
13232.2,10.9211
13232.8,11.0306
13233.5,11.7287
13234.2,11.5682
13234.8,11.0091
13235.5,11.203
13236.2,11.401
13236.9,11.4892
13237.5,11.1743
13238.2,11.4948
13238.9,12.0471
13239.6,11.7367
13240.2,10.6217
13240.9,10.7121
13241.6,10.4001
13242.2,10.9411
13242.9,11.652
13243.6,11.0193
13244.3,10.6905
13244.9,10.7658
13245.6,11.4811
13246.3,11.2496
13247,11.1707
13247.6,10.8827
13248.3,11.0175
13249,11.1807
13249.6,11.6922
13250.3,11.1126
13251,11.508
13251.7,11.2357
13252.3,10.6654
13253,10.9547
13253.7,10.6968
13254.4,10.939
13255,11.2886
13255.7,10.5307
13256.4,10.4841
13257.1,10.5921
13257.7,10.9084
13258.4,11.3734
13259.1,11.0328
13259.7,10.9444
13260.4,10.7795
13261.1,10.6813
13261.8,11.329
13262.4,11.777
13263.1,11.4656
13263.8,11.3209
13264.5,11.1339
13265.1,11.0612
13265.8,10.8013
13266.5,11.247
13267.1,10.9444
13267.8,10.8358
13268.5,10.5419
13269.2,10.852
13269.8,11.6374
13270.5,11.039
13271.2,11.396
13271.9,11.241
13272.5,11.2441
13273.2,11.3165
13273.9,11.2995
13274.5,11.2102
13275.2,11.5167
13275.9,11.2918
13276.6,11.4734
13277.2,11.1896
13277.9,10.8715
13278.6,10.4837
13279.3,10.4085
13279.9,11.2368
13280.6,11.873
13281.3,11.4603
13281.9,11.0795
13282.6,11.9079
13283.3,10.9995
13284,11.1945
13284.6,10.8973
13285.3,11.8241
13286,11.2535
13286.7,10.8104
13287.3,10.8045
13288,10.9536
13288.7,11.6574
13289.4,11.3376
13290,11.4066
13290.7,11.2616
13291.4,11.6661
13292,11.28
13292.7,11.244
13293.4,10.7651
13294.1,10.296
13294.7,10.6262
13295.4,10.6782
13296.1,11.5989
13296.8,10.5765
13297.4,10.4906
13298.1,10.884
13298.8,10.3752
13299.4,10.7001
13300.1,10.0768
13300.8,10.5069
13301.5,10.8882
13302.1,10.7491
13302.8,11.7478
13303.5,10.9249
13304.2,10.7302
13304.8,10.3999
13305.5,10.0658
13306.2,10.9536
13306.8,11.3158
13307.5,10.9012
13308.2,10.2619
13308.9,10.5785
13309.5,10.8309
13310.2,10.8849
13310.9,10.6703
13311.6,10.8124
13312.2,10.8985
13312.9,11.0467
13313.6,10.8253
13314.2,10.2633
13314.9,11.5155
13315.6,11.6312
13316.3,10.9439
13316.9,10.953
13317.6,10.8566
13318.3,11.4674
13319,10.5537
13319.6,12.0301
13320.3,10.7664
13321,11.3515
13321.7,11.3372
13322.3,11.4644
13323,12.1846
13323.7,11.5525
13324.3,11.1793
13325,12.0722
13325.7,11.8575
13326.4,11.222
13327,11.4887
13327.7,11.5544
13328.4,10.8652
13329.1,10.38
13329.7,10.4553
13330.4,10.7669
13331.1,11.5112
13331.7,11.4498
13332.4,10.676
13333.1,11.2368
13333.8,11.4229
13334.4,11.3726
13335.1,11.8814
13335.8,11.8232
13336.5,11.255
13337.1,11.6561
13337.8,11.6886
13338.5,11.2396
13339.1,11.2112
13339.8,11.5887
13340.5,10.6726
13341.2,10.3138
13341.8,10.847
13342.5,10.7972
13343.2,10.7835
13343.9,10.9599
13344.5,10.9232
13345.2,11.5398
13345.9,11.6553
13346.5,11.0941
13347.2,11.0241
13347.9,10.6949
13348.6,11.0883
13349.2,11.4919
13349.9,11.7482
13350.6,11.0431
13351.3,10.7379
13351.9,11.8226
13352.6,11.7682
13353.3,11.1403
13354,10.6023
13354.6,11.127
13355.3,10.4436
13356,10.4443
13356.6,11.579
13357.3,11.5987
13358,10.5641
13358.7,12.2438
13359.3,11.8764
13360,10.7908
13360.7,11.6431
13361.4,11.48
13362,11.5112
13362.7,11.6818
13363.4,11.3198
13364,11.2643
13364.7,11.4436
13365.4,12.0583
13366.1,10.7998
13366.7,10.9063
13367.4,10.1127
13368.1,10.4885
13368.8,10.0114
13369.4,10.5717
13370.1,11.2216
13370.8,10.2718
13371.4,10.8872
13372.1,10.1648
13372.8,10.71
13373.5,10.8225
13374.1,11.392
13374.8,10.8028
13375.5,10.3737
13376.2,9.7877
13376.8,10.7451
13377.5,10.0486
13378.2,10.4724
13378.8,10.8235
13379.5,10.5616
13380.2,10.8542
13380.9,10.0192
13381.5,10.968
13382.2,11.366
13382.9,11.5715
13383.6,11.1795
13384.2,10.5391
13384.9,10.523
13385.6,11.5736
13386.3,10.941
13386.9,10.5192
13387.6,10.8554
13388.3,10.9546
13388.9,10.5987
13389.6,10.763
13390.3,11.1447
13391,10.9778
13391.6,11.3561
13392.3,11.6115
13393,10.5291
13393.7,11.0216
13394.3,10.9185
13395,10.4313
13395.7,11.1039
13396.3,10.4247
13397,10.8512
13397.7,11.0703
13398.4,10.9751
13399,10.9334
13399.7,10.6162
13400.4,10.9298
13401.1,11.2
13401.7,11.3524
13402.4,11.0176
13403.1,11.0968
13403.7,10.709
13404.4,10.8502
13405.1,10.1739
13405.8,11.1128
13406.4,10.8762
13407.1,10.8995
13407.8,10.9454
13408.5,10.0869
13409.1,10.7411
13409.8,11.3216
13410.5,10.9998
13411.1,11.1439
13411.8,10.8753
13412.5,11.8294
13413.2,10.6414
13413.8,10.3677
13414.5,10.9466
13415.2,10.4815
13415.9,10.3967
13416.5,10.2299
13417.2,11.0089
13417.9,10.3226
13418.6,10.7187
13419.2,11.4251
13419.9,10.1134
13420.6,10.696
13421.2,11.4389
13421.9,11.2761
13422.6,11.2867
13423.3,11.4987
13423.9,11.0987
13424.6,11.8426
13425.3,11.4578
13426,11.2582
13426.6,11.4067
13427.3,12.2255
13428,11.1279
13428.6,10.7313
13429.3,11.0669
13430,10.9531
13430.7,10.967
13431.3,10.9764
13432,11.1717
13432.7,11.3867
13433.4,11.2119
13434,10.4782
13434.7,10.3533
13435.4,10.8034
13436,11.2092
13436.7,10.8141
13437.4,11.0027
13438.1,10.9257
13438.7,12.1444
13439.4,11.5846
13440.1,11.8376
13440.8,10.7859
13441.4,10.9842
13442.1,11.3032
13442.8,10.5651
13443.4,11.1603
13444.1,11.5354
13444.8,11.014
13445.5,10.2101
13446.1,9.86308
13446.8,10.4946
13447.5,10.9913
13448.2,11.3284
13448.8,11.2173
13449.5,10.6161
13450.2,10.3824
13450.8,10.4034
13451.5,11.3812
13452.2,11.0056
13452.9,11.0089
13453.5,11.3005
13454.2,10.9682
13454.9,11.8568
13455.6,11.6342
13456.2,10.3665
13456.9,11.082
13457.6,11.5854
13458.3,11.5805
13458.9,11.3588
13459.6,11.1068
13460.3,11.3019
13460.9,10.8151
13461.6,10.8193
13462.3,10.8944
13463,11.4301
13463.6,11.531
13464.3,11.5882
13465,11.5525
13465.7,10.6587
13466.3,10.9182
13467,11.2365
13467.7,12.093
13468.3,10.9099
13469,11.1046
13469.7,11.425
13470.4,10.7103
13471,10.8403
13471.7,11.1406
13472.4,10.9724
13473.1,10.5675
13473.7,10.5037
13474.4,10.3183
13475.1,10.907
13475.7,11.5183
13476.4,11.6606
13477.1,10.9761
13477.8,10.8977
13478.4,10.7328
13479.1,11.1039
13479.8,10.3431
13480.5,11.9643
13481.1,11.2452
13481.8,10.8995
13482.5,11.4585
13483.1,11.2321
13483.8,11.0011
13484.5,10.9739
13485.2,11.3662
13485.8,11.3202
13486.5,10.5613
13487.2,11.4035
13487.9,11.4489
13488.5,11.1406
13489.2,10.4462
13489.9,10.6046
13490.6,10.088
13491.2,10.5878
13491.9,11.372
13492.6,12.1469
13493.2,11.2719
13493.9,10.9574
13494.6,11.0886
13495.3,10.6024
13495.9,10.736
13496.6,10.7488
13497.3,11.6741
13498,11.6303
13498.6,10.9216
13499.3,10.0108
13500,9.66448
13500.6,10.6574
13501.3,11.3429
13502,11.3112
13502.7,10.9511
13503.3,10.6805
13504,10.4064
13504.7,10.6109
13505.4,10.5462
13506,10.6727
13506.7,10.6802
13507.4,10.6266
13508,11.0594
13508.7,11.1184
13509.4,11.0145
13510.1,11.4345
13510.7,10.4744
13511.4,10.9994
13512.1,10.7085
13512.8,9.76207
13513.4,10.2584
13514.1,11.6736
13514.8,10.6901
13515.4,10.5738
13516.1,11.2383
13516.8,10.1643
13517.5,10.2278
13518.1,10.7549
13518.8,10.9737
13519.5,10.864
13520.2,10.1301
13520.8,10.5347
13521.5,10.4713
13522.2,9.26263
13522.9,10.3275
13523.5,10.438
13524.2,10.9777
13524.9,11.3863
13525.5,11.0517
13526.2,10.2797
13526.9,10.2906
13527.6,10.2468
13528.2,11.1925
13528.9,10.4541
13529.6,11.1222
13530.3,11.1265
13530.9,10.814
13531.6,10.5206
13532.3,11.0811
13532.9,10.6274
13533.6,11.1074
13534.3,11.3829
13535,10.4049
13535.6,10.9273
13536.3,10.0548
13537,10.7432
13537.7,10.7707
13538.3,11.1703
13539,10.3298
13539.7,10.9813
13540.3,11.5605
13541,11.3159
13541.7,11.4807
13542.4,10.6248
13543,10.9807
13543.7,10.7166
13544.4,11.4572
13545.1,11.1774
13545.7,10.9583
13546.4,10.4864
13547.1,10.583
13547.7,10.5992
13548.4,11.2599
13549.1,10.5009
13549.8,9.82211
13550.4,11.1198
13551.1,11.5619
13551.8,11.1366
13552.5,10.4373
13553.1,11.4129
13553.8,11.5243
13554.5,11.7717
13555.2,11.0236
13555.8,11.2261
13556.5,10.8208
13557.2,10.4965
13557.8,11.0844
13558.5,11.3439
13559.2,10.2096
13559.9,10.0739
13560.5,10.3505
13561.2,11.6549
13561.9,11.1233
13562.6,10.5528
13563.2,11.247
13563.9,10.1772
13564.6,10.7419
13565.2,11.3248
13565.9,10.4558
13566.6,11.2609
13567.3,11.9124
13567.9,10.7066
13568.6,10.5555
13569.3,11.0508
13570,10.2834
13570.6,10.708
13571.3,10.9003
13572,10.9173
13572.6,9.98869
13573.3,10.306
13574,10.5409
13574.7,10.8146
13575.3,10.6629
13576,10.2376
13576.7,10.9349
13577.4,10.3543
13578,10.3369
13578.7,10.9819
13579.4,10.1371
13580,10.614
13580.7,11.4801
13581.4,11.2558
13582.1,10.3209
13582.7,10.2954
13583.4,10.9146
13584.1,11.1462
13584.8,10.4146
13585.4,10.9067
13586.1,11.4404
13586.8,10.7001
13587.5,11.0586
13588.1,11.2499
13588.8,10.357
13589.5,9.9
13590.1,10.9928
13590.8,11.1898
13591.5,10.6612
13592.2,10.7021
13592.8,10.6144
13593.5,10.6315
13594.2,10.6092
13594.9,10.9982
13595.5,10.8729
13596.2,10.5918
13596.9,11.0879
13597.5,11.356
13598.2,11.1906
13598.9,10.2708
13599.6,11.2719
13600.2,11.1154
13600.9,11.136
13601.6,10.1994
13602.3,10.6724
13602.9,11.2058
13603.6,11.4964
13604.3,10.9883
13604.9,9.5674
13605.6,10.1857
13606.3,10.5093
13607,11.2456
13607.6,10.9004
13608.3,10.7095
13609,10.0124
13609.7,10.3046
13610.3,11.4354
13611,11.4563
13611.7,11.7072
13612.3,10.2736
13613,10.6916
13613.7,10.4276
13614.4,11.0407
13615,11.3072
13615.7,11.3944
13616.4,11.0336
13617.1,11.0565
13617.7,11.088
13618.4,10.9657
13619.1,10.465
13619.8,10.8981
13620.4,11.014
13621.1,9.98311
13621.8,10.2369
13622.4,10.9236
13623.1,10.9733
13623.8,11.7722
13624.5,11.6331
13625.1,10.7065
13625.8,10.5382
13626.5,10.6463
13627.2,10.5217
13627.8,10.6902
13628.5,10.9304
13629.2,10.4207
13629.8,10.7675
13630.5,10.5045
13631.2,10.8985
13631.9,11.0615
13632.5,10.7692
13633.2,11.0953
13633.9,11.4497
13634.6,10.9273
13635.2,11.4882
13635.9,9.62398
13636.6,11.1061
13637.2,11.6911
13637.9,10.8538
13638.6,10.7531
13639.3,10.5836
13639.9,10.6641
13640.6,11.1612
13641.3,11.0191
13642,10.9389
13642.6,10.5084
13643.3,10.7779
13644,11.5474
13644.6,10.7877
13645.3,10.8395
13646,10.5539
13646.7,9.82982
13647.3,10.3527
13648,10.4937
13648.7,10.144
13649.4,10.0339
13650,11.2006
13650.7,11.4971
13651.4,10.7386
13652.1,10.9241
13652.7,11.0374
13653.4,11.0107
13654.1,11.0769
13654.7,10.7556
13655.4,10.4424
13656.1,12.0693
13656.8,10.5505
13657.4,10.7365
13658.1,10.1723
13658.8,11.1145
13659.5,10.7401
13660.1,10.954
13660.8,12.2076
13661.5,11.9796
13662.1,10.7559
13662.8,10.6944
13663.5,11.4347
13664.2,10.6977
13664.8,10.2168
13665.5,11.077
13666.2,11.6824
13666.9,11.3235
13667.5,11.4937
13668.2,11.5303
13668.9,11.3403
13669.5,10.5229
13670.2,10.3767
13670.9,10.4038
13671.6,11.0334
13672.2,11.0418
13672.9,10.8853
13673.6,9.8393
13674.3,10.499
13674.9,11.2823
13675.6,10.4525
13676.3,11.2952
13676.9,10.8243
13677.6,10.0947
13678.3,10.3988
13679,9.92808
13679.6,11.0913
13680.3,10.8509
13681,10.795
13681.7,10.6269
13682.3,10.7908
13683,11.1942
13683.7,10.7822
13684.4,10.8521
13685,11.2108
13685.7,10.7796
13686.4,10.8272
13687,10.302
13687.7,11.5767
13688.4,10.3919
13689.1,10.4879
13689.7,10.4209
13690.4,10.6609
13691.1,10.7621
13691.8,10.1854
13692.4,10.319
13693.1,10.3567
13693.8,10.5942
13694.4,10.3108
13695.1,10.758
13695.8,10.4597
13696.5,10.6462
13697.1,11.0209
13697.8,11.7593
13698.5,11.0135
13699.2,11.7491
13699.8,10.8942
13700.5,10.4008
13701.2,11.2005
13701.8,11.248
13702.5,10.8792
13703.2,11.2485
13703.9,10.3257
13704.5,10.928
13705.2,11.2031
13705.9,11.3005
13706.6,11.4422
13707.2,10.5771
13707.9,10.6827
13708.6,11.0068
13709.2,11.4151
13709.9,11.0056
13710.6,10.6343
13711.3,11.9853
13711.9,11.1328
13712.6,10.7323
13713.3,11.3864
13714,11.0751
13714.6,11.3957
13715.3,10.0851
13716,10.6396
13716.7,10.1019
13717.3,10.9668
13718,10.6526
13718.7,9.88722
13719.3,9.85674
13720,9.16675
13720.7,10.4851
13721.4,10.4219
13722,10.6805
13722.7,11.5807
13723.4,11.4049
13724.1,10.967
13724.7,11.1965
13725.4,11.4503
13726.1,11.3475
13726.7,11.5425
13727.4,11.7053
13728.1,10.9841
13728.8,10.533
13729.4,10.3559
13730.1,11.4148
13730.8,11.1877
13731.5,11.0498
13732.1,10.887
13732.8,11.5356
13733.5,11.2969
13734.1,11.5297
13734.8,10.7267
13735.5,10.7582
13736.2,9.88047
13736.8,10.3334
13737.5,10.0166
13738.2,11.5943
13738.9,11.7685
13739.5,10.9906
13740.2,10.6118
13740.9,9.99791
13741.5,11.6878
13742.2,11.7457
13742.9,11.0189
13743.6,10.1586
13744.2,10.9092
13744.9,10.7659
13745.6,10.9327
13746.3,10.6387
13746.9,10.5311
13747.6,11.1345
13748.3,11.0944
13749,11.5962
13749.6,11.8646
13750.3,10.8828
13751,10.9931
13751.6,10.6398
13752.3,10.3362
13753,11.4651
13753.7,10.7497
13754.3,11.4195
13755,11.9554
13755.7,11.799
13756.4,11.0435
13757,10.9422
13757.7,10.606
13758.4,10.7481
13759,10.9209
13759.7,11.19
13760.4,9.4661
13761.1,9.37044
13761.7,11.536
13762.4,11.0275
13763.1,12.2311
13763.8,10.7407
13764.4,9.62751
13765.1,10.1658
13765.8,10.2391
13766.4,10.7015
13767.1,10.927
13767.8,10.6729
13768.5,10.8594
13769.1,10.3536
13769.8,10.0696
13770.5,10.8417
13771.2,11.1632
13771.8,11.2315
13772.5,10.8744
13773.2,10.7311
13773.8,10.6144
13774.5,10.5762
13775.2,10.5555
13775.9,11.5143
13776.5,11.6088
13777.2,10.7185
13777.9,10.3556
13778.6,10.3344
13779.2,10.0593
13779.9,10.9277
13780.6,11.336
13781.2,10.6581
13781.9,10.8465
13782.6,10.8364
13783.3,10.7084
13783.9,10.6689
13784.6,10.6457
13785.3,10.891
13786,10.7275
13786.6,10.4052
13787.3,10.7616
13788,10.9457
13788.7,11.3231
13789.3,10.484
13790,10.8454
13790.7,10.7133
13791.3,10.1819
13792,10.6076
13792.7,10.9152
13793.4,10.7373
13794,11.294
13794.7,11.3031
13795.4,11.3443
13796.1,10.3978
13796.7,11.0327
13797.4,10.6609
13798.1,11.0504
13798.7,11.4417
13799.4,11.2915
13800.1,10.4279
13800.8,10.0195
13801.4,10.7712
13802.1,11.3376
13802.8,10.1729
13803.5,10.5625
13804.1,10.3502
13804.8,10.9363
13805.5,10.52
13806.1,10.9711
13806.8,10.4432
13807.5,10.9336
13808.2,10.2811
13808.8,10.4594
13809.5,10.223
13810.2,10.5945
13810.9,11.4994
13811.5,10.8187
13812.2,10.5854
13812.9,10.7402
13813.5,11.01
13814.2,11.6091
13814.9,10.2235
13815.6,11.0786
13816.2,10.615
13816.9,10.5594
13817.6,11.0668
13818.3,10.6217
13818.9,10.7973
13819.6,10.2893
13820.3,10.8341
13821,10.3852
13821.6,10.4818
13822.3,10.7465
13823,10.5349
13823.6,10.8852
13824.3,11.3949
13825,11.3912
13825.7,11.6712
13826.3,10.6952
13827,10.3653
13827.7,10.3743
13828.4,10.4767
13829,10.0344
13829.7,9.40608
13830.4,10.7571
13831,11.5072
13831.7,11.1045
13832.4,10.6589
13833.1,10.4071
13833.7,11.1058
13834.4,10.6045
13835.1,10.8367
13835.8,10.4277
13836.4,10.4295
13837.1,10.2622
13837.8,10.6888
13838.4,11.1278
13839.1,10.788
13839.8,10.6114
13840.5,9.91316
13841.1,9.44635
13841.8,10.5198
13842.5,10.7225
13843.2,10.8103
13843.8,10.7646
13844.5,10.4488
13845.2,10.5921
13845.8,10.0518
13846.5,10.421
13847.2,10.8336
13847.9,10.1997
13848.5,9.58056
13849.2,10.0439
13849.9,10.8021
13850.6,10.5819
13851.2,10.5972
13851.9,10.603
13852.6,11.2163
13853.3,10.5331
13853.9,10.7645
13854.6,11.3704
13855.3,10.6558
13855.9,10.0536
13856.6,9.73389
13857.3,10.5078
13858,11.2057
13858.6,10.8795
13859.3,10.3196
13860,10.8867
13860.7,11.0594
13861.3,10.4486
13862,10.6699
13862.7,11.0743
13863.3,10.9224
13864,10.8724
13864.7,11.0802
13865.4,11.2493
13866,10.6936
13866.7,10.4984
13867.4,10.6469
13868.1,10.0594
13868.7,10.1432
13869.4,11.2808
13870.1,9.94544
13870.7,10.0234
13871.4,10.5344
13872.1,10.9572
13872.8,10.8284
13873.4,10.1981
13874.1,10.457
13874.8,10.8761
13875.5,11.0452
13876.1,10.8431
13876.8,11.0076
13877.5,10.3135
13878.1,10.9782
13878.8,11.0894
13879.5,10.4405
13880.2,11.1858
13880.8,11.2499
13881.5,11.0014
13882.2,11.1184
13882.9,11.059
13883.5,11.4108
13884.2,11.1304
13884.9,11.4322
13885.6,11.3435
13886.2,9.90658
13886.9,10.328
13887.6,10.266
13888.2,10.3264
13888.9,10.8553
13889.6,10.6673
13890.3,11.3742
13890.9,12.3672
13891.6,10.3058
13892.3,11.1131
13893,10.81
13893.6,9.9751
13894.3,10.693
13895,10.9437
13895.6,10.0114
13896.3,10.4712
13897,10.7443
13897.7,10.744
13898.3,10.8362
13899,11.0357
13899.7,11.0658
13900.4,10.7298
13901,10.4044
13901.7,10.6435
13902.4,10.2412
13903,10.6854
13903.7,10.5717
13904.4,11.041
13905.1,10.9037
13905.7,9.38835
13906.4,10.3475
13907.1,10.4555
13907.8,10.4583
13908.4,10.4906
13909.1,10.8114
13909.8,11.2399
13910.4,11.1032
13911.1,10.801
13911.8,12.259
13912.5,10.8226
13913.1,10.8991
13913.8,10.9828
13914.5,10.7473
13915.2,11.7929
13915.8,9.22577
13916.5,10.372
13917.2,11.0854
13917.9,10.9526
13918.5,10.2622
13919.2,11.1311
13919.9,11.168
13920.5,10.9337
13921.2,10.9026
13921.9,10.6627
13922.6,10.5157
13923.2,10.914
13923.9,10.7596
13924.6,11.1284
13925.3,11.2839
13925.9,11.2263
13926.6,11.1734
13927.3,9.87234
13927.9,10.4947
13928.6,10.4147
13929.3,11.6727
13930,11.6766
13930.6,11.0916
13931.3,11.6333
13932,11.327
13932.7,10.5216
13933.3,9.96331
13934,10.5969
13934.7,11.0723
13935.3,10.574
13936,10.3351
13936.7,10.3019
13937.4,9.92997
13938,11.1519
13938.7,10.7978
13939.4,10.8464
13940.1,10.048
13940.7,10.5707
13941.4,10.4045
13942.1,10.1091
13942.7,11.1935
13943.4,10.4609
13944.1,11.5684
13944.8,10.3901
13945.4,10.3094
13946.1,10.4782
13946.8,10.7742
13947.5,11.3682
13948.1,11.0132
13948.8,10.4512
13949.5,11.4645
13950.2,10.7363
13950.8,10.4953
13951.5,10.564
13952.2,11.1752
13952.8,11.1112
13953.5,11.0123
13954.2,10.5931
13954.9,10.7862
13955.5,11.2652
13956.2,11.0915
13956.9,10.8122
13957.6,10.9334
13958.2,11.072
13958.9,11.638
13959.6,11.1329
13960.2,10.6257
13960.9,11.0972
13961.6,11.3314
13962.3,11.1602
13962.9,11.246
13963.6,10.6348
13964.3,10.021
13965,11.0886
13965.6,11.0342
13966.3,11.0897
13967,11.1882
13967.6,11.7152
13968.3,11.2783
13969,10.7097
13969.7,11.7703
13970.3,11.0675
13971,10.9365
13971.7,11.556
13972.4,10.9474
13973,10.6433
13973.7,10.4413
13974.4,10.3173
13975,10.8217
13975.7,10.7774
13976.4,10.7041
13977.1,10.9096
13977.7,9.68813
13978.4,10.2544
13979.1,10.3411
13979.8,10.7081
13980.4,11.1125
13981.1,11.1073
13981.8,10.9599
13982.5,10.4772
13983.1,11.2111
13983.8,10.6351
13984.5,10.391
13985.1,10.5738
13985.8,10.9788
13986.5,10.7178
13987.2,10.1884
13987.8,10.3484
13988.5,11.0445
13989.2,11.2194
13989.9,10.2281
13990.5,11.3022
13991.2,10.8105
13991.9,10.9273
13992.5,9.84759
13993.2,9.53845
13993.9,10.1483
13994.6,11.9927
13995.2,10.661
13995.9,10.9408
13996.6,10.3754
13997.3,10.4636
13997.9,11.2416
13998.6,9.43147
13999.3,9.83412
13999.9,11.6181
14000.6,10.9157
14001.3,10.4125
14002,10.0046
14002.6,10.7329
14003.3,11.2556
14004,10.8646
14004.7,10.3877
14005.3,10.5482
14006,11.3475
14006.7,10.8215
14007.3,10.3764
14008,10.5317
14008.7,9.86372
14009.4,10.6624
14010,10.4108
14010.7,11.0928
14011.4,11.0935
14012.1,10.8209
14012.7,10.387
14013.4,11.003
14014.1,10.9536
14014.8,11.1708
14015.4,10.7168
14016.1,11.0012
14016.8,10.3873
14017.4,11.0473
14018.1,11.5211
14018.8,10.4717
14019.5,10.0353
14020.1,10.84
14020.8,11.0691
14021.5,11.017
14022.2,10.4306
14022.8,11.3038
14023.5,11.1893
14024.2,10.8108
14024.8,10.5491
14025.5,10.9699
14026.2,10.0551
14026.9,11.0065
14027.5,10.7603
14028.2,11.8744
14028.9,11.9725
14029.6,11.3
14030.2,10.8687
14030.9,10.4803
14031.6,11.3116
14032.2,11.2236
14032.9,10.4187
14033.6,10.3341
14034.3,9.78869
14034.9,10.1871
14035.6,10.9524
14036.3,11.1655
14037,10.7034
14037.6,10.4995
14038.3,10.7869
14039,10.3193
14039.6,9.69255
14040.3,10.4768
14041,10.2051
14041.7,10.21
14042.3,10.1751
14043,10.2955
14043.7,11.0965
14044.4,10.7801
14045,10.3775
14045.7,10.7413
14046.4,11.0759
14047.1,12.0191
14047.7,10.8468
14048.4,11.2779
14049.1,11.0236
14049.7,10.6137
14050.4,10.4724
14051.1,11.2751
14051.8,10.7339
14052.4,10.7192
14053.1,10.7032
14053.8,11.0948
14054.5,10.4413
14055.1,10.8587
14055.8,10.5321
14056.5,10.2644
14057.1,10.194
14057.8,10.6403
14058.5,11.2679
14059.2,11.0254
14059.8,9.96979
14060.5,10.4665
14061.2,10.6655
14061.9,10.9673
14062.5,11.4326
14063.2,11.3705
14063.9,11.3973
14064.5,10.4253
14065.2,11.0762
14065.9,11.4073
14066.6,10.8656
14067.2,11.6024
14067.9,9.96472
14068.6,9.96964
14069.3,10.707
14069.9,10.5081
14070.6,10.7362
14071.3,11.0165
14071.9,10.3953
14072.6,10.5006
14073.3,10.4412
14074,10.667
14074.6,11.1604
14075.3,11.9049
14076,11.4683
14076.7,10.425
14077.3,11.1756
14078,11.6214
14078.7,9.68611
14079.4,10.7916
14080,11.5591
14080.7,11.5973
14081.4,11.2161
14082,11.4177
14082.7,10.7186
14083.4,10.8503
14084.1,10.6841
14084.7,11.2682
14085.4,10.7447
14086.1,11.4653
14086.8,10.5157
14087.4,11.6708
14088.1,11.0721
14088.8,11.3989
14089.4,11.5857
14090.1,10.8719
14090.8,10.8824
14091.5,11.4434
14092.1,11.0088
14092.8,10.6597
14093.5,11.2899
14094.2,11.1053
14094.8,11.3687
14095.5,10.2915
14096.2,10.0648
14096.8,11.0131
14097.5,11.2107
14098.2,11.4431
14098.9,11.1817
